id,address,proj,address_cln_1,address_cln_2,addr_concat,uid,streetaddress,addressRemoveSuite,hn,street,county,boro,suite_type,suite_num,city,state
8101.010482,33-76 166th St QUEENS NY,lg,33-76 166TH ST,33-76 166TH ST,8101.010482^33-76 166TH ST^lg,92659,"33-76 166th St, QUEENS NY",33-76 166th St QUEENS NY,33-76,166TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010483,33-77 166th St QUEENS NY,lg,33-77 166TH ST,33-77 166TH ST,8101.010483^33-77 166TH ST^lg,92660,"33-77 166th St, QUEENS NY",33-77 166th St QUEENS NY,33-77,166TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010484,33-88 166th St QUEENS NY,lg,33-88 166TH ST,33-88 166TH ST,8101.010484^33-88 166TH ST^lg,92661,"33-88 166th St, QUEENS NY",33-88 166th St QUEENS NY,33-88,166TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010485,35-03 166th St QUEENS NY,lg,35-03 166TH ST,35-03 166TH ST,8101.010485^35-03 166TH ST^lg,92662,"35-03 166th St, QUEENS NY",35-03 166th St QUEENS NY,35-03,166TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010486,35-06 166th St QUEENS NY,lg,35-06 166TH ST,35-06 166TH ST,8101.010486^35-06 166TH ST^lg,92663,"35-06 166th St, QUEENS NY",35-06 166th St QUEENS NY,35-06,166TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010487,35-12 166th St QUEENS NY,lg,35-12 166TH ST,35-12 166TH ST,8101.010487^35-12 166TH ST^lg,92664,"35-12 166th St, QUEENS NY",35-12 166th St QUEENS NY,35-12,166TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010487,35-11 166th St QUEENS NY,lg,35-11 166TH ST,35-11 166TH ST,8101.010487^35-11 166TH ST^lg,92665,"35-11 166th St, QUEENS NY",35-11 166th St QUEENS NY,35-11,166TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010489,35-15 166th St QUEENS NY,lg,35-15 166TH ST,35-15 166TH ST,8101.010489^35-15 166TH ST^lg,92666,"35-15 166th St, QUEENS NY",35-15 166th St QUEENS NY,35-15,166TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.01049,35-18 166th St QUEENS NY,lg,35-18 166TH ST,35-18 166TH ST,8101.01049^35-18 166TH ST^lg,92667,"35-18 166th St, QUEENS NY",35-18 166th St QUEENS NY,35-18,166TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010491,35-24 166th St QUEENS NY,lg,35-24 166TH ST,35-24 166TH ST,8101.010491^35-24 166TH ST^lg,92668,"35-24 166th St, QUEENS NY",35-24 166th St QUEENS NY,35-24,166TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010492,35-27 166th St QUEENS NY,lg,35-27 166TH ST,35-27 166TH ST,8101.010492^35-27 166TH ST^lg,92669,"35-27 166th St, QUEENS NY",35-27 166th St QUEENS NY,35-27,166TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010493,35-30 166th St QUEENS NY,lg,35-30 166TH ST,35-30 166TH ST,8101.010493^35-30 166TH ST^lg,92670,"35-30 166th St, QUEENS NY",35-30 166th St QUEENS NY,35-30,166TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010494,35-31 166th St QUEENS NY,lg,35-31 166TH ST,35-31 166TH ST,8101.010494^35-31 166TH ST^lg,92671,"35-31 166th St, QUEENS NY",35-31 166th St QUEENS NY,35-31,166TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010495,35-35 166th St QUEENS NY,lg,35-35 166TH ST,35-35 166TH ST,8101.010495^35-35 166TH ST^lg,92672,"35-35 166th St, QUEENS NY",35-35 166th St QUEENS NY,35-35,166TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010496,35-36 166th St QUEENS NY,lg,35-36 166TH ST,35-36 166TH ST,8101.010496^35-36 166TH ST^lg,92673,"35-36 166th St, QUEENS NY",35-36 166th St QUEENS NY,35-36,166TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010497,35-43 166th St QUEENS NY,lg,35-43 166TH ST,35-43 166TH ST,8101.010497^35-43 166TH ST^lg,92674,"35-43 166th St, QUEENS NY",35-43 166th St QUEENS NY,35-43,166TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010498,35-44 166th St QUEENS NY,lg,35-44 166TH ST,35-44 166TH ST,8101.010498^35-44 166TH ST^lg,92675,"35-44 166th St, QUEENS NY",35-44 166th St QUEENS NY,35-44,166TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010499,35-49 166th St QUEENS NY,lg,35-49 166TH ST,35-49 166TH ST,8101.010499^35-49 166TH ST^lg,92676,"35-49 166th St, QUEENS NY",35-49 166th St QUEENS NY,35-49,166TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.0105,35-50 166th St QUEENS NY,lg,35-50 166TH ST,35-50 166TH ST,8101.0105^35-50 166TH ST^lg,92677,"35-50 166th St, QUEENS NY",35-50 166th St QUEENS NY,35-50,166TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010501,35-54 166th St QUEENS NY,lg,35-54 166TH ST,35-54 166TH ST,8101.010501^35-54 166TH ST^lg,92678,"35-54 166th St, QUEENS NY",35-54 166th St QUEENS NY,35-54,166TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010502,35-55 166th St QUEENS NY,lg,35-55 166TH ST,35-55 166TH ST,8101.010502^35-55 166TH ST^lg,92679,"35-55 166th St, QUEENS NY",35-55 166th St QUEENS NY,35-55,166TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010503,35-62 166th St QUEENS NY,lg,35-62 166TH ST,35-62 166TH ST,8101.010503^35-62 166TH ST^lg,92680,"35-62 166th St, QUEENS NY",35-62 166th St QUEENS NY,35-62,166TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010504,35-69 166th St QUEENS NY,lg,35-69 166TH ST,35-69 166TH ST,8101.010504^35-69 166TH ST^lg,92681,"35-69 166th St, QUEENS NY",35-69 166th St QUEENS NY,35-69,166TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010505,35-83 166th St QUEENS NY,lg,35-83 166TH ST,35-83 166TH ST,8101.010505^35-83 166TH ST^lg,92682,"35-83 166th St, QUEENS NY",35-83 166th St QUEENS NY,35-83,166TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010506,32-01 167th St QUEENS NY,lg,32-01 167TH ST,32-01 167TH ST,8101.010506^32-01 167TH ST^lg,92683,"32-01 167th St, QUEENS NY",32-01 167th St QUEENS NY,32-01,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010507,32-04 167th St QUEENS NY,lg,32-04 167TH ST,32-04 167TH ST,8101.010507^32-04 167TH ST^lg,92684,"32-04 167th St, QUEENS NY",32-04 167th St QUEENS NY,32-04,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010508,32-07 167th St QUEENS NY,lg,32-07 167TH ST,32-07 167TH ST,8101.010508^32-07 167TH ST^lg,92685,"32-07 167th St, QUEENS NY",32-07 167th St QUEENS NY,32-07,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010509,32-08 167th St QUEENS NY,lg,32-08 167TH ST,32-08 167TH ST,8101.010509^32-08 167TH ST^lg,92686,"32-08 167th St, QUEENS NY",32-08 167th St QUEENS NY,32-08,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.01051,32-10 167th St QUEENS NY,lg,32-10 167TH ST,32-10 167TH ST,8101.01051^32-10 167TH ST^lg,92687,"32-10 167th St, QUEENS NY",32-10 167th St QUEENS NY,32-10,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010511,32-15 167th St QUEENS NY,lg,32-15 167TH ST,32-15 167TH ST,8101.010511^32-15 167TH ST^lg,92688,"32-15 167th St, QUEENS NY",32-15 167th St QUEENS NY,32-15,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010512,32-16 167th St QUEENS NY,lg,32-16 167TH ST,32-16 167TH ST,8101.010512^32-16 167TH ST^lg,92689,"32-16 167th St, QUEENS NY",32-16 167th St QUEENS NY,32-16,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010513,32-20 167th St QUEENS NY,lg,32-20 167TH ST,32-20 167TH ST,8101.010513^32-20 167TH ST^lg,92690,"32-20 167th St, QUEENS NY",32-20 167th St QUEENS NY,32-20,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010514,32-21 167th St QUEENS NY,lg,32-21 167TH ST,32-21 167TH ST,8101.010514^32-21 167TH ST^lg,92691,"32-21 167th St, QUEENS NY",32-21 167th St QUEENS NY,32-21,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010515,32-24 167th St QUEENS NY,lg,32-24 167TH ST,32-24 167TH ST,8101.010515^32-24 167TH ST^lg,92692,"32-24 167th St, QUEENS NY",32-24 167th St QUEENS NY,32-24,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010516,32-25 167th St QUEENS NY,lg,32-25 167TH ST,32-25 167TH ST,8101.010516^32-25 167TH ST^lg,92693,"32-25 167th St, QUEENS NY",32-25 167th St QUEENS NY,32-25,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010517,32-27 167th St QUEENS NY,lg,32-27 167TH ST,32-27 167TH ST,8101.010517^32-27 167TH ST^lg,92694,"32-27 167th St, QUEENS NY",32-27 167th St QUEENS NY,32-27,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010518,32-30 167th St QUEENS NY,lg,32-30 167TH ST,32-30 167TH ST,8101.010518^32-30 167TH ST^lg,92695,"32-30 167th St, QUEENS NY",32-30 167th St QUEENS NY,32-30,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010519,32-31 167th St QUEENS NY,lg,32-31 167TH ST,32-31 167TH ST,8101.010519^32-31 167TH ST^lg,92696,"32-31 167th St, QUEENS NY",32-31 167th St QUEENS NY,32-31,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.01052,32-32 167th St QUEENS NY,lg,32-32 167TH ST,32-32 167TH ST,8101.01052^32-32 167TH ST^lg,92697,"32-32 167th St, QUEENS NY",32-32 167th St QUEENS NY,32-32,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010521,32-35 167th St QUEENS NY,lg,32-35 167TH ST,32-35 167TH ST,8101.010521^32-35 167TH ST^lg,92698,"32-35 167th St, QUEENS NY",32-35 167th St QUEENS NY,32-35,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010522,33-01 167th St QUEENS NY,lg,33-01 167TH ST,33-01 167TH ST,8101.010522^33-01 167TH ST^lg,92699,"33-01 167th St, QUEENS NY",33-01 167th St QUEENS NY,33-01,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010523,33-06 167th St QUEENS NY,lg,33-06 167TH ST,33-06 167TH ST,8101.010523^33-06 167TH ST^lg,92700,"33-06 167th St, QUEENS NY",33-06 167th St QUEENS NY,33-06,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010524,33-11 167th St QUEENS NY,lg,33-11 167TH ST,33-11 167TH ST,8101.010524^33-11 167TH ST^lg,92701,"33-11 167th St, QUEENS NY",33-11 167th St QUEENS NY,33-11,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010525,33-12 167th St QUEENS NY,lg,33-12 167TH ST,33-12 167TH ST,8101.010525^33-12 167TH ST^lg,92702,"33-12 167th St, QUEENS NY",33-12 167th St QUEENS NY,33-12,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010526,33-15 167th St QUEENS NY,lg,33-15 167TH ST,33-15 167TH ST,8101.010526^33-15 167TH ST^lg,92703,"33-15 167th St, QUEENS NY",33-15 167th St QUEENS NY,33-15,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010527,33-16 167th St QUEENS NY,lg,33-16 167TH ST,33-16 167TH ST,8101.010527^33-16 167TH ST^lg,92704,"33-16 167th St, QUEENS NY",33-16 167th St QUEENS NY,33-16,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010528,33-20 167th St QUEENS NY,lg,33-20 167TH ST,33-20 167TH ST,8101.010528^33-20 167TH ST^lg,92705,"33-20 167th St, QUEENS NY",33-20 167th St QUEENS NY,33-20,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010529,33-21 167th St QUEENS NY,lg,33-21 167TH ST,33-21 167TH ST,8101.010529^33-21 167TH ST^lg,92706,"33-21 167th St, QUEENS NY",33-21 167th St QUEENS NY,33-21,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.01053,33-23 167th St QUEENS NY,lg,33-23 167TH ST,33-23 167TH ST,8101.01053^33-23 167TH ST^lg,92707,"33-23 167th St, QUEENS NY",33-23 167th St QUEENS NY,33-23,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010531,33-24 167th St QUEENS NY,lg,33-24 167TH ST,33-24 167TH ST,8101.010531^33-24 167TH ST^lg,92708,"33-24 167th St, QUEENS NY",33-24 167th St QUEENS NY,33-24,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010532,33-27 167th St QUEENS NY,lg,33-27 167TH ST,33-27 167TH ST,8101.010532^33-27 167TH ST^lg,92709,"33-27 167th St, QUEENS NY",33-27 167th St QUEENS NY,33-27,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010533,33-28 167th St QUEENS NY,lg,33-28 167TH ST,33-28 167TH ST,8101.010533^33-28 167TH ST^lg,92710,"33-28 167th St, QUEENS NY",33-28 167th St QUEENS NY,33-28,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010534,33-31 167th St QUEENS NY,lg,33-31 167TH ST,33-31 167TH ST,8101.010534^33-31 167TH ST^lg,92711,"33-31 167th St, QUEENS NY",33-31 167th St QUEENS NY,33-31,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010535,33-34 167th St QUEENS NY,lg,33-34 167TH ST,33-34 167TH ST,8101.010535^33-34 167TH ST^lg,92712,"33-34 167th St, QUEENS NY",33-34 167th St QUEENS NY,33-34,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010536,33-35 167th St QUEENS NY,lg,33-35 167TH ST,33-35 167TH ST,8101.010536^33-35 167TH ST^lg,92713,"33-35 167th St, QUEENS NY",33-35 167th St QUEENS NY,33-35,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010537,33-36 167th St QUEENS NY,lg,33-36 167TH ST,33-36 167TH ST,8101.010537^33-36 167TH ST^lg,92714,"33-36 167th St, QUEENS NY",33-36 167th St QUEENS NY,33-36,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010538,33-40 167th St QUEENS NY,lg,33-40 167TH ST,33-40 167TH ST,8101.010538^33-40 167TH ST^lg,92715,"33-40 167th St, QUEENS NY",33-40 167th St QUEENS NY,33-40,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010539,33-41 167th St QUEENS NY,lg,33-41 167TH ST,33-41 167TH ST,8101.010539^33-41 167TH ST^lg,92716,"33-41 167th St, QUEENS NY",33-41 167th St QUEENS NY,33-41,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.01054,33-43 167th St QUEENS NY,lg,33-43 167TH ST,33-43 167TH ST,8101.01054^33-43 167TH ST^lg,92717,"33-43 167th St, QUEENS NY",33-43 167th St QUEENS NY,33-43,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010541,33-44 167th St QUEENS NY,lg,33-44 167TH ST,33-44 167TH ST,8101.010541^33-44 167TH ST^lg,92718,"33-44 167th St, QUEENS NY",33-44 167th St QUEENS NY,33-44,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010542,33-47 167th St QUEENS NY,lg,33-47 167TH ST,33-47 167TH ST,8101.010542^33-47 167TH ST^lg,92719,"33-47 167th St, QUEENS NY",33-47 167th St QUEENS NY,33-47,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010543,33-48 167th St QUEENS NY,lg,33-48 167TH ST,33-48 167TH ST,8101.010543^33-48 167TH ST^lg,92720,"33-48 167th St, QUEENS NY",33-48 167th St QUEENS NY,33-48,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010544,33-50 167th St QUEENS NY,lg,33-50 167TH ST,33-50 167TH ST,8101.010544^33-50 167TH ST^lg,92721,"33-50 167th St, QUEENS NY",33-50 167th St QUEENS NY,33-50,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010545,33-51 167th St QUEENS NY,lg,33-51 167TH ST,33-51 167TH ST,8101.010545^33-51 167TH ST^lg,92722,"33-51 167th St, QUEENS NY",33-51 167th St QUEENS NY,33-51,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010546,33-54 167th St QUEENS NY,lg,33-54 167TH ST,33-54 167TH ST,8101.010546^33-54 167TH ST^lg,92723,"33-54 167th St, QUEENS NY",33-54 167th St QUEENS NY,33-54,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010547,33-55 167th St QUEENS NY,lg,33-55 167TH ST,33-55 167TH ST,8101.010547^33-55 167TH ST^lg,92724,"33-55 167th St, QUEENS NY",33-55 167th St QUEENS NY,33-55,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010548,33-56 167th St QUEENS NY,lg,33-56 167TH ST,33-56 167TH ST,8101.010548^33-56 167TH ST^lg,92725,"33-56 167th St, QUEENS NY",33-56 167th St QUEENS NY,33-56,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010549,33-60 167th St QUEENS NY,lg,33-60 167TH ST,33-60 167TH ST,8101.010549^33-60 167TH ST^lg,92726,"33-60 167th St, QUEENS NY",33-60 167th St QUEENS NY,33-60,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.01055,33-61 167th St QUEENS NY,lg,33-61 167TH ST,33-61 167TH ST,8101.01055^33-61 167TH ST^lg,92727,"33-61 167th St, QUEENS NY",33-61 167th St QUEENS NY,33-61,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010551,33-64 167th St QUEENS NY,lg,33-64 167TH ST,33-64 167TH ST,8101.010551^33-64 167TH ST^lg,92728,"33-64 167th St, QUEENS NY",33-64 167th St QUEENS NY,33-64,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010552,33-65 167th St QUEENS NY,lg,33-65 167TH ST,33-65 167TH ST,8101.010552^33-65 167TH ST^lg,92729,"33-65 167th St, QUEENS NY",33-65 167th St QUEENS NY,33-65,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010553,33-69 167th St QUEENS NY,lg,33-69 167TH ST,33-69 167TH ST,8101.010553^33-69 167TH ST^lg,92730,"33-69 167th St, QUEENS NY",33-69 167th St QUEENS NY,33-69,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010554,33-72 167th St QUEENS NY,lg,33-72 167TH ST,33-72 167TH ST,8101.010554^33-72 167TH ST^lg,92731,"33-72 167th St, QUEENS NY",33-72 167th St QUEENS NY,33-72,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010555,33-76 167th St QUEENS NY,lg,33-76 167TH ST,33-76 167TH ST,8101.010555^33-76 167TH ST^lg,92732,"33-76 167th St, QUEENS NY",33-76 167th St QUEENS NY,33-76,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010556,35-05 167th St QUEENS NY,lg,35-05 167TH ST,35-05 167TH ST,8101.010556^35-05 167TH ST^lg,92733,"35-05 167th St, QUEENS NY",35-05 167th St QUEENS NY,35-05,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010557,35-11/15 167th St QUEENS NY,lg,35-11/15 167TH ST,35-11/15 167TH ST,8101.010557^35-11/15 167TH ST^lg,92734,"35-11/15 167th St, QUEENS NY",35-11/15 167th St QUEENS NY,35-11/15,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010558,35-14 167th St QUEENS NY,lg,35-14 167TH ST,35-14 167TH ST,8101.010558^35-14 167TH ST^lg,92735,"35-14 167th St, QUEENS NY",35-14 167th St QUEENS NY,35-14,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010559,35-19 167th St QUEENS NY,lg,35-19 167TH ST,35-19 167TH ST,8101.010559^35-19 167TH ST^lg,92736,"35-19 167th St, QUEENS NY",35-19 167th St QUEENS NY,35-19,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.01056,35-20 167th St QUEENS NY,lg,35-20 167TH ST,35-20 167TH ST,8101.01056^35-20 167TH ST^lg,92737,"35-20 167th St, QUEENS NY",35-20 167th St QUEENS NY,35-20,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010561,35-25 167th St QUEENS NY,lg,35-25 167TH ST,35-25 167TH ST,8101.010561^35-25 167TH ST^lg,92738,"35-25 167th St, QUEENS NY",35-25 167th St QUEENS NY,35-25,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010562,35-28 167th St QUEENS NY,lg,35-28 167TH ST,35-28 167TH ST,8101.010562^35-28 167TH ST^lg,92739,"35-28 167th St, QUEENS NY",35-28 167th St QUEENS NY,35-28,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010563,35-31 167th St QUEENS NY,lg,35-31 167TH ST,35-31 167TH ST,8101.010563^35-31 167TH ST^lg,92740,"35-31 167th St, QUEENS NY",35-31 167th St QUEENS NY,35-31,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010564,35-34 167th St QUEENS NY,lg,35-34 167TH ST,35-34 167TH ST,8101.010564^35-34 167TH ST^lg,92741,"35-34 167th St, QUEENS NY",35-34 167th St QUEENS NY,35-34,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010565,35-35 167th St QUEENS NY,lg,35-35 167TH ST,35-35 167TH ST,8101.010565^35-35 167TH ST^lg,92742,"35-35 167th St, QUEENS NY",35-35 167th St QUEENS NY,35-35,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010566,35-40 167th St QUEENS NY,lg,35-40 167TH ST,35-40 167TH ST,8101.010566^35-40 167TH ST^lg,92743,"35-40 167th St, QUEENS NY",35-40 167th St QUEENS NY,35-40,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010567,35-44 167th St QUEENS NY,lg,35-44 167TH ST,35-44 167TH ST,8101.010567^35-44 167TH ST^lg,92744,"35-44 167th St, QUEENS NY",35-44 167th St QUEENS NY,35-44,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010568,35-45 167th St QUEENS NY,lg,35-45 167TH ST,35-45 167TH ST,8101.010568^35-45 167TH ST^lg,92745,"35-45 167th St, QUEENS NY",35-45 167th St QUEENS NY,35-45,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010569,35-49 167th St QUEENS NY,lg,35-49 167TH ST,35-49 167TH ST,8101.010569^35-49 167TH ST^lg,92746,"35-49 167th St, QUEENS NY",35-49 167th St QUEENS NY,35-49,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.01057,35-56 167th St QUEENS NY,lg,35-56 167TH ST,35-56 167TH ST,8101.01057^35-56 167TH ST^lg,92747,"35-56 167th St, QUEENS NY",35-56 167th St QUEENS NY,35-56,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010571,35-57 167th St QUEENS NY,lg,35-57 167TH ST,35-57 167TH ST,8101.010571^35-57 167TH ST^lg,92748,"35-57 167th St, QUEENS NY",35-57 167th St QUEENS NY,35-57,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010572,35-61 167th St QUEENS NY,lg,35-61 167TH ST,35-61 167TH ST,8101.010572^35-61 167TH ST^lg,92749,"35-61 167th St, QUEENS NY",35-61 167th St QUEENS NY,35-61,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010573,35-62 167th St QUEENS NY,lg,35-62 167TH ST,35-62 167TH ST,8101.010573^35-62 167TH ST^lg,92750,"35-62 167th St, QUEENS NY",35-62 167th St QUEENS NY,35-62,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010574,36-02 167th St QUEENS NY,lg,36-02 167TH ST,36-02 167TH ST,8101.010574^36-02 167TH ST^lg,92751,"36-02 167th St, QUEENS NY",36-02 167th St QUEENS NY,36-02,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010575,36-08 167th St QUEENS NY,lg,36-08 167TH ST,36-08 167TH ST,8101.010575^36-08 167TH ST^lg,92752,"36-08 167th St, QUEENS NY",36-08 167th St QUEENS NY,36-08,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010576,36-12 167th St QUEENS NY,lg,36-12 167TH ST,36-12 167TH ST,8101.010576^36-12 167TH ST^lg,92753,"36-12 167th St, QUEENS NY",36-12 167th St QUEENS NY,36-12,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010577,36-16 167th St QUEENS NY,lg,36-16 167TH ST,36-16 167TH ST,8101.010577^36-16 167TH ST^lg,92754,"36-16 167th St, QUEENS NY",36-16 167th St QUEENS NY,36-16,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010578,36-20 167th St QUEENS NY,lg,36-20 167TH ST,36-20 167TH ST,8101.010578^36-20 167TH ST^lg,92755,"36-20 167th St, QUEENS NY",36-20 167th St QUEENS NY,36-20,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010579,36-24 167th St QUEENS NY,lg,36-24 167TH ST,36-24 167TH ST,8101.010579^36-24 167TH ST^lg,92756,"36-24 167th St, QUEENS NY",36-24 167th St QUEENS NY,36-24,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.01058,36-28 167th St QUEENS NY,lg,36-28 167TH ST,36-28 167TH ST,8101.01058^36-28 167TH ST^lg,92757,"36-28 167th St, QUEENS NY",36-28 167th St QUEENS NY,36-28,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010581,36-32 167th St QUEENS NY,lg,36-32 167TH ST,36-32 167TH ST,8101.010581^36-32 167TH ST^lg,92758,"36-32 167th St, QUEENS NY",36-32 167th St QUEENS NY,36-32,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010582,36-36 167th St QUEENS NY,lg,36-36 167TH ST,36-36 167TH ST,8101.010582^36-36 167TH ST^lg,92759,"36-36 167th St, QUEENS NY",36-36 167th St QUEENS NY,36-36,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010583,36-40 167th St QUEENS NY,lg,36-40 167TH ST,36-40 167TH ST,8101.010583^36-40 167TH ST^lg,92760,"36-40 167th St, QUEENS NY",36-40 167th St QUEENS NY,36-40,167TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010584,32-04 168th St QUEENS NY,lg,32-04 168TH ST,32-04 168TH ST,8101.010584^32-04 168TH ST^lg,92761,"32-04 168th St, QUEENS NY",32-04 168th St QUEENS NY,32-04,168TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010585,32-05 168th St QUEENS NY,lg,32-05 168TH ST,32-05 168TH ST,8101.010585^32-05 168TH ST^lg,92762,"32-05 168th St, QUEENS NY",32-05 168th St QUEENS NY,32-05,168TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010586,32-08 168th St QUEENS NY,lg,32-08 168TH ST,32-08 168TH ST,8101.010586^32-08 168TH ST^lg,92763,"32-08 168th St, QUEENS NY",32-08 168th St QUEENS NY,32-08,168TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.010587,32-14 168th St QUEENS NY,lg,32-14 168TH ST,32-14 168TH ST,8101.010587^32-14 168TH ST^lg,92764,"32-14 168th St, QUEENS NY",32-14 168th St QUEENS NY,32-14,168TH ST,QUEENS,QUEENS,,,QUEENS,NY
